entity_id,wikimedia_url,poi_name,category,poi_name_tags
4987,https://commons.wikimedia.org/wiki/Category:Gusuku,Gusuku,palace_castle,"御城,御城,御城,gusuku,sitios sagrados de gusuku e bens do reino ryukyu,гусуку,גוסוקו,gusuku,sites gusuku et biens associes du royaume des ryukyu,sites gusuku et biens associes du royaume des ryu-kyu,구스쿠,gusuku,gusuku,gusuku,gusuku,gusuku,クスク,クシク,くすく,城,gusuku,gusuku,gusuku,gusuku,gusuku,غوسوكو,gusuku,御城,琉球式城堡,琉球城堡,gusuku,гусуку,gusuku,gusuku,guszuku,gusuku,гусуку,گوسوکو,クスク,クシク,くすく,城,gosuku,gusuku"
5012,https://commons.wikimedia.org/wiki/Category:Aya_Teruha_Suspension_Bridge,Aya Teruha Suspension Bridge,bridge,"照葉大吊橋,aya teruha suspension bridge,aya teruha suspension bridge"
5014,https://commons.wikimedia.org/wiki/Category:Shinjiko_Bridge,Shinjiko Bridge,bridge,"宍道湖大橋,shinjiko bridge"
5018,https://commons.wikimedia.org/wiki/Category:Sunosaki_Lighthouse,Sunosaki Lighthouse,tower,"州崎灯塔,州崎燈塔,州崎燈塔,mercusuar sunosaki,洲埼灯台,洲崎灯台,sunosaki lighthouse,phare de sunosaki,洲埼灯塔,洲崎燈塔,ngon hai đang sunosaki,sunosaki-leuchtturm"
5020,https://commons.wikimedia.org/wiki/Category:Amakusa_Seto_Bridge,Amakusa Seto Bridge,bridge,"天草瀬戸大橋,amakusa seto bridge"
5024,https://commons.wikimedia.org/wiki/Category:Shin-Yodogawa_Great_Bridge,Shin-Yodogawa Great Bridge,bridge,"新淀川大橋,shin-yodogawa great bridge,shin-yodogawa great bridge"
5027,https://commons.wikimedia.org/wiki/Category:Tenmon_Bridge,Tenmon Bridge,bridge,"天門橋,天草1号橋,tenmon bridge,tenmon-kyo"
5034,https://commons.wikimedia.org/wiki/Category:Sendai_Castle,Sendai Castle,palace_castle,"chateau de sendai,sendai castle,aoba castle,castillo aoba,仙台城,青葉城,五城楼,zamek aoba,castelo de aoba,仙台城,burg sendai,замок аоба,сендаискии замок,castell de sendai,hrad v sendai,sendaisky hrad,καστρο αομπα,σενται-τζο,γκοτζο-ρο,അയോബ കാസിൽ,sendai-borgen,센다이성,aoba kalesi,قلعه ايوبا"
5038,https://commons.wikimedia.org/wiki/Category:Tappisaki_Lighthouse,Tappisaki Lighthouse,tower,"龍飛埼灯台,竜飛埼灯台,龍飛崎灯台,tappisaki lighthouse,龍飛埼燈塔"
5046,https://commons.wikimedia.org/wiki/Category:Sango_Bridge,Sango Bridge,bridge,"珊瑚橋,sango bridge"
5052,https://commons.wikimedia.org/wiki/Category:Ohashi_(Matsue),Ohashi (Matsue),bridge,"大橋 (大橋川),松江大橋,ohashi (matsue),ohashi"
5053,https://commons.wikimedia.org/wiki/Category:Sakitama_Bridge,Sakitama Bridge,bridge,"幸魂大橋,さきたま大橋,幸魂大橋,sakitama bridge,cau sakitama"
5064,https://commons.wikimedia.org/wiki/Category:Mimizuka,Mimizuka,monument_statue,"耳冢,耳塚,耳塚,mimizuka,hanazuka,ohrenhugel,耳塚,鼻塚,мимидзука,귀무덤,코무덤,미미즈카,mimizuka,mimizuka,hanazuka,mimizuka,mimizuka,耳塚,鼻塚,耳冢,mimizuka,میمیزوکا,mimizuka,mimizuka,มมซกะ,mimizuka,hanazuka,oreltombo,мімідзука,мимидзука"
5074,https://commons.wikimedia.org/wiki/Category:Tanaka_Castle,Tanaka Castle,palace_castle,"chateau de tanaka,tanaka castle,田中城,徳一色城,burg tanaka,castillo de tanaka,castelll de tanaka"
5081,https://commons.wikimedia.org/wiki/Category:Minato_Bridge,Minato Bridge,bridge,"pont de minato,minato bridge,港大橋,minato-brucke,puente minato ohashi,ponte di minato,港大橋,كوبرى ميناتو,جسر ميناتو"
5082,https://commons.wikimedia.org/wiki/Category:Carrot_Tower,Carrot Tower,tower,"carrot tower,キャロットタワー,carrot tower,carrot tower,carrot tower,胡蘿蔔塔,carrot tower,carrot kulesi,carrot tower"
5116,https://commons.wikimedia.org/wiki/Category:Suwahara_Castle,Suwahara Castle,palace_castle,"諏訪原城,牧之原城,suwahara castle,chateau de suwahara,諏訪原城,castel de suwahara,ปราสาทซวาฮาระ,قلعه سوواهارا"
5143,https://commons.wikimedia.org/wiki/Category:Mihara_Castle,Mihara Castle,palace_castle,"chateau de mihara,castel de mihara,mihara castle,三原城,burg mihara,zamek mihara"
5149,https://commons.wikimedia.org/wiki/Category:Nagoya_Mode_Academy_Spiral_Towers,Nagoya Mode Academy Spiral Towers,tower,"mode gakuen spiral towers,mode gakuen spiral towers,mode gakuen spiral,モート学園スハイラルタワース,mode gakuen spiral towers,mode学园螺旋塔,mode gakuen spiral towers,mode gakuen spiral towers,mode gakuen spiral towers,mode gakuen spiral towers,모드 학원 스파이럴 타워,mode gakuen spiral towers,mode gakuen spiral towers,mode gakuen spiral towers,mode gakuen spiral towers,mode gakuen spiral towers,mode学园螺旋塔,mode gakuen spiral towers,mode gakuen spiral towers,وضع ابراج جاكوين الحلزونيه,برج مود جايكون الحلزوني"
5185,https://commons.wikimedia.org/wiki/Category:Akashi_Castle,Akashi Castle,palace_castle,"明石城,明石城,明石城,明石城,喜春城,錦江城,zamek akashi,아카시성,chateau d'akashi,akashi-jo,castel d'akashi,castillo akashi,akashi castle,明石城,قلعة اكاشي,قلعه اکاشی,burg akashi,akashi kalesi,castell d'akashi,castell akashi,ആകാശി കാസിൽ,замок акаси"
5188,https://commons.wikimedia.org/wiki/Category:Hiji_Castle,Hiji Castle,palace_castle,"chateau de hiji,chateau d'hiji,castel de hiji,hiji castle,日出城,暘谷城,hijiborgen,hijiborgen,burg hiji,castell de hiji"
5243,https://commons.wikimedia.org/wiki/Category:JR_Gate_Tower,JR Gate Tower,tower,"jrケートタワー,名古屋駅新ヒル,jr gate tower,jr gate tower,jr gate tower,jr gate tower,jr 게이트 타워,jr gate tower"
5278,https://commons.wikimedia.org/wiki/Category:Osezaki_Lighthouse_(Izu),Osezaki Lighthouse (Izu),tower,"伊豆大瀬埼灯台,伊豆大瀬崎灯台,大瀬埼灯台,大瀬崎灯台,izu osezaki lighthouse,osezaki lighthouse"
5280,https://commons.wikimedia.org/wiki/Category:Manji-no-sekibutsu,Manji-no-sekibutsu,monument_statue,"万治の石仏,manji no sekibutsu,manji stone buddha,stone buddha of manji"
5293,https://commons.wikimedia.org/wiki/Category:Tayasu-mon,Tayasu-mon,arch_gate,"田安門,tayasu gate,tayasu-mon,porte tayada,vrata tajasu,vrata tayasu"
5298,https://commons.wikimedia.org/wiki/Category:Mizuki_Ruins,Mizuki Ruins,palace_castle,"水城,mizuki,mizuki,mizuki castle,미즈키,水城,قلعه میزوکی,chateau de mizuki,castel de mizuki,castillo mizuki,mizuki,mizuki,castelo mizuki"
5301,"https://commons.wikimedia.org/wiki/Category:Peace_Memorial_Pagoda,_Tokushima","Peace Memorial Pagoda, Tokushima",monument_statue,"ハコタ平和記念塔,平和記念塔ハコタ,佛塔和平紀念塔,peace memorial pagoda"
5319,https://commons.wikimedia.org/wiki/Category:Kouhei_Bridge,Kouhei Bridge,bridge,"工兵橋,新こうへい橋,kouhei bridge"
5322,https://commons.wikimedia.org/wiki/Category:Tsurumisaki_Lighthouse,Tsurumisaki Lighthouse,tower,"鶴御埼灯台,鶴御崎灯台,tsurumisaki lighthouse"
5338,https://commons.wikimedia.org/wiki/Category:Hiroshima_Cenotaph,Hiroshima Cenotaph,monument_statue,"原爆死没者慰霊碑,広島平和都市記念碑,cenotaphe pour les victimes de la bombe atomique,cenotaph for the a-bomb victims,memorial monument for hiroshima, city of peace,原爆死沒者慰靈碑,核轟炸死難者紀念碑,原爆死没者慰靈碑,原爆死沒者慰靈碑,原爆死没者慰靈碑,核轰炸死难者纪念碑,原爆死没者慰靈碑,核轰炸死难者纪念碑,cenotaaf voor de atoombomslachtoffers"
5348,https://commons.wikimedia.org/wiki/Category:Yume-no-Tsuribashi,Yume-no-Tsuribashi,bridge,"yume-no-tsuribashi,yume-no-tsuribashi bridge,dream suspension bridge,夢の吊橋,夢の吊り橋,夢のつり橋,pont suspendu du reve,yume-no-tsuribashi,꿈의 현수교"
5359,https://commons.wikimedia.org/wiki/Category:Fukui_Castle_(Settsu),Fukui Castle (Settsu),palace_castle,"chateau de fukui,castel de fukui,fukui castle,福井城 (摂津国)"
5362,https://commons.wikimedia.org/wiki/Category:Yumetsuri_Bridge,Yumetsuri Bridge,bridge,"夢吊橋,yumetsuri bridge,yumetsuri-brucke"
5382,https://commons.wikimedia.org/wiki/Category:Ikitsuki_Bridge,Ikitsuki Bridge,bridge,"生月大橋,ikitsuki bridge,ikitsuki-brucke,生月大橋,ponte ikitsuki,most ikitsuki,pont ikitsuki,ikitsuki-ohashi"
5388,https://commons.wikimedia.org/wiki/Category:Yamanaka_Castle,Yamanaka Castle,palace_castle,"yamanaka castle,山中城,山中城,chateau de yamanaka,castell yamanaka,castillo de yamanaka,야마나카성"
5396,https://commons.wikimedia.org/wiki/Category:Prudential_Tower_(Tokyo),Prudential Tower (Tokyo),tower,"フルテンシャルタワー,prudential tower,the prudential tower,保誠塔,保德信塔,prudential kulesi"
5447,https://commons.wikimedia.org/wiki/Category:Amagasaki_Castle,Amagasaki Castle,palace_castle,"尼崎城,amagasaki castle,burg amagasaki,قلعه اماگاساکی,chateau d'amagasaki,castel d'amagasaki,castillo de amagasaki,castell d'amagasaki,castell amagasaki,尼崎城"
5458,https://commons.wikimedia.org/wiki/Category:Gusuku_sites_and_related_properties_of_the_Kingdom_of_Ryukyu,Gusuku sites and related properties of the Kingdom of Ryukyu,palace_castle,"gusukuplatser och omraden i kungadomet ryukyu,琉球王国のクスク及ひ関連遺産群,gusuku sites and related properties of the kingdom of ryukyu,bienes individuales inscritos patrimonio de la humanidad en japon (sitios gusuku y bienes culturales asociados del reino de ryukyu),류큐 왕국의 구스쿠 및 관련 유산군,琉球王國的城堡以及相關遺產群,gusuku-statten und zugehorige statten des konigreichs von ryukyu,situri gusuku si proprietati conexe ale regatului ryukyu"
5487,https://commons.wikimedia.org/wiki/Category:Heira_Bridge,Heira Bridge,bridge,"平羅橋,平羅大橋,heira bridge,heira bridge"
5488,https://commons.wikimedia.org/wiki/Category:Tatsuta_Waju_Jinzoseki_Himon,Tatsuta Waju Jinzoseki Himon,monument_statue,"tatsuta polder sluice gates,立田輪中人造堰樋門"
5505,https://commons.wikimedia.org/wiki/Category:Sapporo_Clock_Tower,Sapporo Clock Tower,tower,"札幌市钟楼,札幌市鐘樓,札幌市鐘樓,札幌市時計台,札幌時計台,旧札幌農学校演武場,삿포로 시계탑,삿포로 시 시계탑,구 삿포로 농학교 연무장,tour de l'horloge de sapporo,sapporo clock tower,former sapporo agricultural college drill hall,หอนาฬกาซปโปะโระ,torre del reloj de sapporo,札幌市鐘樓,札幌市時計台,klocktornet i sapporo,torre del rellotge de sapporo,escola agricola de sapporo,sapporo saat qulləsi,sapporo saat kulesi"
5529,https://commons.wikimedia.org/wiki/Category:Kitanaka-bashi_(Bridge),Kitanaka-bashi (Bridge),bridge,"北仲橋,kitanaka bridge,kitanaka-brug"
5539,https://commons.wikimedia.org/wiki/Category:Kinowa_no_saku_Castle_Ruins,Kinowa no saku Castle Ruins,palace_castle,"城輪柵,城輪柵跡,kinowanosaku,kinowa palisade,kinowa fort,kinowa-no-ki,kinowa-no-saku,chateau de kinowa no saku ruins,castel de kinowa no saku ruins"
5557,https://commons.wikimedia.org/wiki/Category:Oshima_Bridge_(Nagasaki),Oshima Bridge (Nagasaki),bridge,"大島大橋,大島大橋 (長崎縣),oshima bridge (nagasaki),oshima bridge"
5559,https://commons.wikimedia.org/wiki/Category:Prime_Minister's_Official_Residence_(Japan),Prime Minister's Official Residence (Japan),palace_castle,"总理大臣官邸,總理大臣官邸,總理大臣官邸,kantei,kantei,内閣総理大臣官邸,首相官邸,pmjhc,総理官邸,総理大臣官邸,官邸,일본 수상 관저,kantei,residence officielle du premier ministre,prime minister's official residence,kantei,kantei,sori daijin kantei,sori-daijin kantei,sori-daijin kantei,sori daijin kantei,kantei,kantei,總理大臣官邸,首相官邸,كانتاي,tempat tinggal resmi perdana menteri,prime meenister's offeecial residence,prime minister's official residence,официальная резиденция премьер-министра,сори контеи,van phong thu tuong,oficialni rezidence premiera,kantei,اقامتگاه رسمی نخست‌وزیر,residencia oficial del primer ministre,kantei,preswylfa swyddogol y prif weinidog,kantei,kantei,ทาเนยบนายกรฐมนตรญปน,kantei,מעונו הרשמי של ראש הממשלה,קנטיי"
5570,https://commons.wikimedia.org/wiki/Category:Kasamisaki_Lighthouse,Kasamisaki Lighthouse,tower,"加佐岬灯台,kasamisaki lighthouse,加佐岬燈塔"
5596,https://commons.wikimedia.org/wiki/Category:Shigisan_Castle,Shigisan Castle,palace_castle,"shigisan castle,信貴山城,chateau de shigisan,قلعه شیگیسان"
5635,https://commons.wikimedia.org/wiki/Category:Wakasa_Onigajo,Wakasa Onigajo,palace_castle,"若桜鬼ヶ城,若桜鬼ケ城,鬼ヶ城,若櫻城,若櫻鬼城,wakasa oniga castle,oniga castle,chateau de wakasa onigajo,若桜鬼ヶ城,castel de wakasa onigajo,قلعه واکاسا اونیگا"
5650,https://commons.wikimedia.org/wiki/Category:Utsunomiya_Castle,Utsunomiya Castle,palace_castle,"宇都宫城,宇都宮城,宇都宮城,宇都宮城,亀ヶ岡城,우쓰노미야성,宇都宮城,chateau d'utsunomiya,utsunomiya-jo,utsunomiya castle,utsunomiya-jo,burg utsunomiya,castillo de utsonomiya,قلعه اوتسونومیا,castell d'utsunomiya,ปราสาทอตสโนมยะ,kastel utsunomiya"
5656,https://commons.wikimedia.org/wiki/Category:Hiroshima_Airport_Bridge,Hiroshima Airport Bridge,bridge,"広島空港大橋,広島スカイアーチ,廣島空港大橋,广岛空港大桥,hiroshima airport bridge,hiroshima sky arch,广岛空港大桥,广岛空港大桥,hiroshima airport bridge,hiroshima-flughafen-brucke"
5671,https://commons.wikimedia.org/wiki/Category:Sunpu_Castle,Sunpu Castle,palace_castle,"骏府城,駿府城,駿府城,駿府城,駿府城番,府中城,静岡城,슨푸성,chateau de sunpu,sunpu castle,sumpu castle,fuchu castle,shizuoka castle,駿府城,sunpu gaztelua,burg sumpu,καστρο σουνπου,grad sunpu,sunpu castle,замак сімпу,castillo de sunpu,قلعه سونپو,ปราสาทซมป,castelo sunpu,замок сумпу,замок сумпу,замок футю,замок сидзуока,castell de sunpu,സൺപ കാസിൽ,castelo de sunpu,castelo fuchu,castelo shizuika,sumpu borg,sunpu borg,قلعة سنبو,kastel sunpu"
5686,https://commons.wikimedia.org/wiki/Category:Torigoe_Castle,Torigoe Castle,palace_castle,"鳥越城,torigoe castle,torigoe castle,chateau de torikoshishiro,鳥越城,castel de torikoshishiro"
5695,https://commons.wikimedia.org/wiki/Category:Saihouji,Saihō-ji (Kyoto),monument_statue,"saihouji,saiho-ji"
5717,https://commons.wikimedia.org/wiki/Category:Saiki_Castle,Saiki Castle,palace_castle,"佐伯城,saiki castle,chateau de saekishiro,佐伯城,castel de saekishiro,castell de saiki"
5726,https://commons.wikimedia.org/wiki/Category:Uji-bashi_(Naiku),Uji-bashi (Naiku),bridge,"宇治橋,御裳濯橋,宇治橋,宇治桥,宇治桥,uji-brug,uji bridge,ujibashi bridge,mimosuso bridge,uji bridge (ise city),宇治桥,pont uji,uji-bashi,most udzi,udzibasi"
5730,https://commons.wikimedia.org/wiki/Category:Yokohama_Marine_Tower,Yokohama Marine Tower,tower,"marine tower yokohama,横浜マリンタワー,tour marine de yokohama,tour marine en acier,요코하마 마린타워,torre marina de yokohama,yokohama marine tower,yokohama marine tower,marine tower,torre marittima di yokohama,yokohama marine tower,橫濱海洋塔,برج يوكوهاما البحري,марин-тауэр,yokohama marine tower,yokohama deniz kulesi,marin tauer,yokohama marin tawa,menara laut yokohama"
5746,"https://commons.wikimedia.org/wiki/Category:Shaonto_Tower,_Kofu_Castle","Shaonto Tower, Kofu Castle",monument_statue,"謝恩碑,謝恩塔,shaonto tower, kofu castle"
5749,"https://commons.wikimedia.org/wiki/Category:Omekaido_Overbridge,_Shinjuku","Omekaido Overbridge, Shinjuku",bridge,"新宿大カート,青梅街道架道橋,大カート,新宿大高架橋,新宿大架道橋,omekaido overbridge,shinjuku big girder bridge"
5751,https://commons.wikimedia.org/wiki/Category:Hirai_%C5%8Chashi_Bridge,Hirai Ōhashi Bridge,bridge,"平井大橋,hirai ohashi bridge,hirai grand bridge,hirai bridge,히라이 대교,hirai bridge"
5753,https://commons.wikimedia.org/wiki/Category:Namihaya_Bridge,Namihaya Bridge,bridge,"なみはや大橋,尻無川新橋有料道路,namihaya bridge,浪速大桥"
5756,https://commons.wikimedia.org/wiki/Category:Panasonic_Tokyo_Shiodome_Building,Panasonic Tokyo Shiodome Building,tower,"panasonic tokyo shiodome building,ハナソニック東京汐留ヒル,panasonic tokyo shiodome binası,panasonic tokyo shiodome building"
5782,https://commons.wikimedia.org/wiki/Category:Nihonbashi_Mitsui_Tower,Nihonbashi Mitsui Tower,tower,"日本桥三井塔楼大厦,日本橋三井塔,日本橋三井塔樓大廈,日本橋三井タワー,nihonbashi mitsui tower,nihombashi mitsui tower,nihonbashi mitsui tower,nihonbashi mitsui tower,日本橋三井塔,日本桥三井大厦,니혼바시 미쓰이 타워,니혼바시 미츠이 타워,nihonbashi mitsui tower,nihonbashi mitsui kulesi,برج نيهونباشي ميتسوي"
5813,"https://commons.wikimedia.org/wiki/Category:Kaiunbashi,_Shigisan","Kaiunbashi, Shigisan",bridge,"開運橋,kaiun bridge"
5819,https://commons.wikimedia.org/wiki/Category:Kamakura_Bridge_(Nihonbashi_River),Kamakura Bridge (Nihonbashi River),bridge,"鎌倉橋,kamakura bridge,kamakura koprusu,鎌倉橋"
5823,https://commons.wikimedia.org/wiki/Category:Hamaguri-gomon,Hamaguri-gomon,arch_gate,"蛤御門,新在家御門,hamaguri-gomon gate,蛤御門"
5845,https://commons.wikimedia.org/wiki/Category:Higashiyama_Water_Tower,Higashiyama Water Tower,tower,"東山給水塔,東山配水塔,higashiyama water tower"
5856,https://commons.wikimedia.org/wiki/Category:Shureimon,Shureimon,arch_gate,"守礼门,守禮門,守禮門,守礼門,待賢門,首里門,上の綾門,sureimon,shureimon,슈레이 문,shureimon,守禮門,shureimon,shurei-mon,shuri-mon,taiken-mon,wi nu aijo,shureimon,shureimon"
5883,https://commons.wikimedia.org/wiki/Category:Noda_Castle_(Mikawa_Province),Noda Castle (Mikawa Province),palace_castle,"野田城,根古屋城,三河野田城,chateau de noda,castel de noda,노다성,noda castle,negoya castle,mikawa noda castle,قلعه نودا,noda castle"
5903,https://commons.wikimedia.org/wiki/Category:Suish%C5%8D_Bridge,Suishō Bridge,bridge,"스이쇼교,水晶橋,suisho bridge,suisho bridge"
5916,https://commons.wikimedia.org/wiki/Category:Enko_Bridge,Enko Bridge,bridge,"猿猴橋,enko bridge,enko bridge"
5921,https://commons.wikimedia.org/wiki/Category:Miyazu_Castle,Miyazu Castle,palace_castle,"宮津城,burg miyazu,chateau de miyazu,宮津城,castel de miyazu,miyazu castle,قلعه میازو"
5923,https://commons.wikimedia.org/wiki/Category:Chosei_Bridge,Chosei Bridge,bridge,"長生橋,chosei bridge"
5924,https://commons.wikimedia.org/wiki/Category:Kiyosuna_Bridge,Kiyosuna Bridge,bridge,"清砂大橋,kiyosuna bridge,kiyosuna ohashi,kiyosuna ohashi,기요스나 대교,키요스나 대교,kiyosuna bridge"
5928,https://commons.wikimedia.org/wiki/Category:Takebashi_(bridge),Takebashi (bridge),bridge,"竹橋,竹橋,御内方通行橋,在竹橋,takebashi,take koprusu"
5935,https://commons.wikimedia.org/wiki/Category:Tamagawa_Bridge_(Odakyu_Odawara_Line),Tamagawa Bridge (Odakyu Odawara Line),bridge,"多摩川橋梁 (小田急小田原線),小田急線多摩川橋梁,小田急電鉄多摩川橋梁,多摩川橋樑,多摩川橋梁,多摩川桥梁,tamagawa bridge"
5955,https://commons.wikimedia.org/wiki/Category:Nakanoshima_Garden_Bridge,Nakanoshima Garden Bridge,bridge,"中之島カーテンフリッシ,nakanoshima garden bridge"
5976,https://commons.wikimedia.org/wiki/Category:Takaoka_Castle,Takaoka Castle,palace_castle,"高冈城,高岡城,高岡城,高岡城,高岡古城公園,다카오카성,高岡城,takaoka castle,chateau de takaoka,castel de takaoka,castell takaoka,ടകകോക കാസിൽ,castillo de takaoka,takaoka,takaocky hrad"
5997,https://commons.wikimedia.org/wiki/Category:Seta-no-Karahashi,Seta-no-Karahashi,bridge,"瀬田の唐橋,瀬田唐橋,勢多橋,勢多の橋,瀬田の橋,瀬田橋,seta no karahashi,karahashi,seta bridge,seta karahashi bridge,瀨田唐橋,瀨田的唐橋,濑田唐桥,瀬田唐橋,seta no karahashi"
6003,https://commons.wikimedia.org/wiki/Category:Inuyama_Bridge,Inuyama Bridge,bridge,"inuyama bridge,犬山橋,犬山橋,inuyama-brucke,inuyama bridge"
6010,https://commons.wikimedia.org/wiki/Category:Hakata_Port_Tower,Hakata Port Tower,tower,"hafenturm hakata,hakata port tower,博多ホートタワー,tour du port de hakata,博多港塔,برج ميناء هاكاتا,ဟခတ ဆပကမး မျောစင,pristaniski stolp v hakati"
6028,https://commons.wikimedia.org/wiki/Category:Naka_Bridge_(Ashikaga),Naka Bridge (Ashikaga),bridge,"中橋,naka bridge,naka-brug (ashikaga),나카 교"
6080,https://commons.wikimedia.org/wiki/Category:Ry%C5%8Dunkaku,Ryōunkaku,tower,"凌雲閣,浅草十二階,仁丹塔,浅草凌雲閣,十二階,ryounkaku,რიოუნკაკუ,ryounkaku,ryounkaku,凌雲閣,료운카쿠,ренкаку,ryounkaku,ryounkaku,เรยวองกาก,ryounkaku,ryounkaku,ryounkaku,ryounkaku,ryounkaku"
6082,https://commons.wikimedia.org/wiki/Category:Urasoe_Castle,Urasoe Castle,palace_castle,"chateau d'urasoe,urasoe castle,浦添城,浦添クスク,浦添城跡,浦添城"
6084,https://commons.wikimedia.org/wiki/Category:Kuronoseto_Bridge,Kuronoseto Bridge,bridge,"黒之瀬戸大橋,黑之瀨戶大橋,kuronoseto bridge,kuronoseto-brug"
6090,https://commons.wikimedia.org/wiki/Category:City_Tower_Osaka,City Tower Osaka,tower,"シティタワー大阪,city tower osaka,city tower osaka,city tower osaka"
6098,https://commons.wikimedia.org/wiki/Category:Minowa_Castle_(Kozuke),Minowa Castle (Kozuke),palace_castle,"箕轮城,箕輪城,箕輪城,箕輪城,chateau de minowa,castel de minowa,minowa castle,castello di minowa,箕輪城,minowa castle,മിനോവ കാസിൽ,castillo de minowa,미노와성,قلعه مینووا,טירת מינובה"
6102,https://commons.wikimedia.org/wiki/Category:Matsushita_IMP_building,Matsushita IMP building,tower,"matsushita imp building,松下impヒル,インターナショナルマーケットフレース,impヒル,松下impホール,impホール,鬆下imp大樓,鬆下imp hall,松下imp大樓,松下imp hall,松下imp大樓,matsushita imp building,松下imp大樓"
6116,https://commons.wikimedia.org/wiki/Category:Tomioka_Castle,Tomioka Castle,palace_castle,"chateau de tomioka,tomioka castle,富岡城,富岡城,قلعه تومیيوکا,castillo tomioka"
6119,https://commons.wikimedia.org/wiki/Category:Hirado_Bridge,Hirado Bridge,bridge,"hiradobrug,most hirado,hirado bridge,平戸大橋,สะพานฮราโดะ,hirado-broen,хирадо (мост),міст хірадо,平戶大橋,平户大桥,平戶大橋,hirado bridge,pont de hirado,hirado-ohashi,جسر هيرادو"
6130,https://commons.wikimedia.org/wiki/Category:Iwakurojima_Bridge,Iwakurojima Bridge,bridge,"岩黒島橋,iwakurojima-broen,巖黑島橋,岩黑島橋,岩黑島橋,岩黑島橋,iwakurojima bridge"
6181,https://commons.wikimedia.org/wiki/Category:%C5%8Czu_Castle,Ōzu Castle,palace_castle,"大洲城,大洲城,大洲城,大洲城,城山公園,오즈성,chateau d'ozu,castel d'ozu,ozu castle,大洲城,ozuko gaztelua,ozu qəsri,burg ozu,ozu castle,castelo de ozu,castelo de ozu,castillo de ozu,ozu,ozu kalesi,καστρο του οζου,castell d'ozu"
6191,https://commons.wikimedia.org/wiki/Category:Umenohashi,Umenohashi,bridge,"梅ノ橋,梅の橋,umenohashi,ume-no-hashi bridge,umenohashi bridge,umenohashi bridge"
6200,https://commons.wikimedia.org/wiki/Category:Marunouchi_Park_Building,Marunouchi Park Building,tower,"丸の内ハークヒルティンク,丸の内ハークヒル,丸ノ内ハークヒルティンク,丸ノ内ハークヒル,丸之內公園大廈,marunouchi park building,marunouchi park building,marunouchi park building,مبنى مارونوتشى بارك,marunouchi park building,marunouchi park binası"
6226,https://commons.wikimedia.org/wiki/Category:Osaka_Tower,Osaka Tower,tower,"osaka abc tower,osaka tower,大阪タワー,osaka turo,大阪塔,osaka tower,오사카 타워,برج اوساكا"
6236,https://commons.wikimedia.org/wiki/Category:Iwasaki_Castle_(Dewa_Province),Iwasaki Castle (Dewa Province),palace_castle,"岩崎城 (出羽国),iwasaki castle (dewa province),chateau d'iwasaki (dewa province),castel d'iwasaki (dewa province)"
6259,https://commons.wikimedia.org/wiki/Category:Izumi_Bridge_(Kanda),Izumi Bridge (Kanda),bridge,"和泉橋,izumi koprusu"
6273,https://commons.wikimedia.org/wiki/Category:Takeda_Castle,Takeda Castle,palace_castle,"竹田城,竹田城,竹田城,竹田城,虎臥城,竹田城址,竹田城跡,竹田城趾,다케다성,chateau de takeda,machu picchu du japon,chateau dans le ciel,takeda-jo,takeda castle,竹田城,takeda-varkastely,kastil takeda,قلعه تاکدا,castelo takeda,castillo takeda,burg takeda"
6280,https://commons.wikimedia.org/wiki/Category:Komagata-bashi,Komagata-bashi,bridge,"駒形橋,komagata bridge,komagata-bashi,pont komagata,komagata-bashi"
6293,https://commons.wikimedia.org/wiki/Category:%C5%8Czeki_Stone,Ōzeki Stone,monument_statue,"大関力士碑,大關力士碑,ozeki stone,ozeki rikishi-hi,steindenkmal fur sumo-ringer des ozeki-rangs"
6311,https://commons.wikimedia.org/wiki/Category:Kiyosu_Castle,Kiyosu Castle,palace_castle,"清洲城,清洲城,清洲城,清洲城,清須城,kijosu,hrad kijosu,thanh kiyosu,lau đai kiyosu,기요스성,chateau de kiyosu,castel de kiyosu,kiyosu castle,kiyosu-jo,castillo kiyosu,castell de kiyosu,castell kiyosu,kijosu pilis,清洲城,kiyosuko gaztelua,замок кіиосу,قلعة كيوسو,kiyosu castle,قلعه کیوسو,киесу,kiyosu qalʼasi,burg kiyosu,grad kijosu"
6331,https://commons.wikimedia.org/wiki/Category:Tsutsujigasaki_Castle,Tsutsujigasaki Castle,palace_castle,"躑躅崎館,武田氏館,躑躅ヶ崎館,武田氏館,tsutsujigasaki castle,takeda castle ruins,chateau de tsutsujigasaki,castel de tsutsujigasaki,قلعه تسوتسوجیگاساکی,castillo de tsutsujigasaki,츠츠지가사키관,grad tsutsudzigasaki,rusevine gradu takeda"
6360,https://commons.wikimedia.org/wiki/Category:Takashima_Castle,Takashima Castle,palace_castle,"다카시마성,高島城,諏訪高島城,burg takashima,takashima castle,suwa-takashima castle,高島城,chateau de takashima,قلعه تاکاشیما,castell de takashima,castillo takashima,castillo suwa takashima"
6361,https://commons.wikimedia.org/wiki/Category:Erimomisaki_Lighthouse,Erimomisaki Lighthouse,tower,"襟裳岬灯台,襟裳岬燈塔,erimomisaki lighthouse,erimo misaki lighthouse,cape erimo lighthouse"
6364,https://commons.wikimedia.org/wiki/Category:NEC_Supertower,NEC Supertower,tower,"nec supertower,nec supertower,nec supertower,日本電気本社ヒル,necスーハータワー,nec supertower,nec supertower,nec supertower,nec supertower,日本電氣本社大廈,nec 슈퍼 타워,nec supertower,nec supertower"
